Status;Device ID;Location;Machine;Product;Category;Transaction;TransDate;Type;RCoil;RPrice;RQty;MCoil;MPrice;MQty;LineTotal;TransTotal;Prcd Date;;Count of Transaction;Column Labels;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Tea - Raspberry;Non Carbonated;15234725523;10/06/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;10/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;SunChips Multigrain - Salsa;Food;15234726380;10/06/2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;10/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15234868905;10/06/2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;10/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Bai Antioxidant - Tanzania Lemon Super Tea;Non Carbonated;15234869257;10/06/2022;Cash;145;2.75;1;145;2.75;1;2.75;2.75;10/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15234880795;10/06/2022;Cash;138;2;1;138;2;1;2;2;10/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Mini;Food;15234945315;10/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;10/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15235483488;10/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;10/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Harvest Cheddar;Food;15235488973;10/06/2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;10/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15235584651;10/06/2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;10/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15235965819;10/06/2022;Cash;146;3;1;146;3;1;3;3;10/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Lays - Classic;Food;15236177059;10/06/2022;Credit;123;1.5;1;123;1.5;1;1.5;1.5;10/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Zevia Zero Calorie Energy - Mango Ginger;Non Carbonated;15237347702;11/06/2022;Credit;148;2.5;1;148;2.5;1;2.5;2.5;11/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Zevia Zero Calorie Energy - Mango Ginger;Non Carbonated;15237352901;11/06/2022;Credit;148;2.5;1;148;2.5;1;2.5;2.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Raspberry;Non Carbonated;15237628161;11/06/2022;Credit;147;2.5;1;147;2.5;1;2.5;5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15237628161;11/06/2022;Credit;136;2.5;1;136;2.5;1;2.5;5;11/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15238111250;11/06/2022;Credit;124;1.25;1;124;1.25;1;1.25;1.25;11/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor LYTE  - Peach Mango;Water;15238115297;11/06/2022;Credit;147;2.75;1;147;2.75;1;2.75;2.75;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15238607867;11/06/2022;Cash;144;3;1;144;3;1;3;3;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15238610655;11/06/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Munchies Snack mix Flaming Hot;Food;15238771492;11/06/2022;Cash;121;2;1;121;2;1;2;2;11/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15238787209;11/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15238910250;11/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15238911988;11/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15238952957;11/06/2022;Cash;139;2.5;1;139;2.5;1;2.5;2.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15239125837;11/06/2022;Cash;146;3;1;146;3;1;3;3;11/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Kinder - Bueno - Crispy Creamy Chocolate;Food;15239392732;11/06/2022;Credit;135;2;1;135;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15239521501;11/06/2022;Cash;136;2.5;1;136;2.5;1;2.5;2.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15239530377;11/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos - Fleming Hot Crunchy;Food;15239723997;12/06/2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15239814862;12/06/2022;Cash;144;3;1;144;3;1;3;3;11/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15239815398;12/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;11/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Go Paks;Food;15240544748;12/06/2022;Credit;150;3;1;150;3;1;3;3;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Goldfish Baked - Cheddar;Food;15240725973;12/06/2022;Credit;120;1.5;1;120;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Seapoint Farms Dry Roasted Edamame - Wasabi;Food;15240728138;12/06/2022;Credit;135;2.5;1;135;2.5;1;2.5;2.5;12/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snyder's of Hanover Pretzel Pieces - Cheddar;Food;15240923259;12/06/2022;Cash;114;2;1;114;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis - Hot Chilli Pepper & Lime;Food;15240960711;12/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15240983401;12/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15240990555;12/06/2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;12/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Takis - Hot Chilli Pepper & Lime;Food;15240991862;12/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Takis - Hot Chilli Pepper & Lime;Food;15241003837;12/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pop Corners - Sea Salt;Food;15241012294;12/06/2022;Credit;111;1.5;1;111;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15241026531;12/06/2022;Cash;158;2;1;158;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15241035870;12/06/2022;Credit;138;2;1;138;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Takis - Hot Chilli Pepper & Lime;Food;15241057650;12/06/2022;Credit;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15241087870;12/06/2022;Credit;158;2;1;158;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Takis - Hot Chilli Pepper & Lime;Food;15241115360;12/06/2022;Credit;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Wonderful Pistachios - Variety;Food;15241133040;12/06/2022;Cash;131;2;1;131;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Oreo Mini;Food;15241134578;12/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Wonderful Pistachios - Variety;Food;15241136192;12/06/2022;Cash;131;2;1;131;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Wonderful Pistachios - Variety;Food;15241138781;12/06/2022;Cash;131;2;1;131;2;1;2;2;12/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Vitamin Water - XXX Acai BB Pomegranate;Water;15241147255;12/06/2022;Credit;147;2.75;1;147;2.75;1;2.75;2.75;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15241464192;12/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Vitamin Water - XXX Acai BB Pomegranate;Water;15241563947;12/06/2022;Cash;147;2.75;1;147;2.75;1;2.75;2.75;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15241611081;12/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15241615328;12/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;12/06/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Takis - Hot Chilli Pepper & Lime;Food;15241691911;12/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15242779975;13/06/2022;Credit;141;1.5;1;141;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;15243021271;13/06/2022;Credit;148;3.5;1;148;3.5;1;3.5;3.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15243323301;13/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;CheezIt - Original;Food;15243378579;13/06/2022;Credit;123;1.5;1;123;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;SunChips Multigrain - Salsa;Food;15244179548;13/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snyder's of Hanover Pretzel Pieces - Honey Mu;Food;15244420965;13/06/2022;Cash;120;2;1;120;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15244576643;13/06/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15244710267;13/06/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15245427551;13/06/2022;Cash;132;2;1;132;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15245217989;13/06/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Raspberry;Non Carbonated;15245487464;13/06/2022;Credit;147;2.5;1;147;2.5;1;2.5;5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15245487464;13/06/2022;Credit;136;2.5;1;136;2.5;1;2.5;5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15245567880;13/06/2022;Credit;148;3;1;148;3;1;3;3;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snapple Diet Tea - Lemon;Non Carbonated;15245509442;13/06/2022;Credit;143;2.5;1;143;2.5;1;2.5;2.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;15245535471;13/06/2022;Cash;148;3.5;1;148;3.5;1;3.5;3.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15245550795;13/06/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15245634365;13/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt Original;Food;15245686659;13/06/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15245726856;13/06/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pop Corners - Kettle Corn;Food;15245732734;13/06/2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15245741146;13/06/2022;Cash;138;2;1;138;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15245748996;13/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Lenny & Larrys - Chocolate Chip;Food;15245764223;13/06/2022;Cash;158;2;1;158;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Bai Antioxidant - Tanzania Lemon Super Tea;Non Carbonated;15245848641;13/06/2022;Credit;145;2.75;1;145;2.75;1;2.75;2.75;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15245997066;13/06/2022;Cash;146;3;1;146;3;1;3;3;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15246040429;13/06/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15246045926;13/06/2022;Credit;148;3;1;148;3;1;3;3;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15246069755;13/06/2022;Cash;138;2;1;138;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15246095248;13/06/2022;Cash;138;2;1;138;2;1;2;2;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt & Vinega;Food;15246172890;13/06/2022;Credit;113;1.5;1;113;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Spindrift - Sparkling Water  Lime;Carbonated;15246219168;13/06/2022;Credit;141;1.5;1;141;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;15246383739;13/06/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Pop Corners - Spicy Queso;Food;15246400271;13/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Snapple Diet Tea - Peach Tea;Non Carbonated;15246417777;13/06/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis - Hot Chilli Pepper & Lime;Food;15246413262;13/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis - Hot Chilli Pepper & Lime;Food;15246417213;13/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis - Hot Chilli Pepper & Lime;Food;15246419684;13/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis - Hot Chilli Pepper & Lime;Food;15246422203;13/06/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Snapple Diet Tea - Lemon;Non Carbonated;15246478809;13/06/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15246535567;13/06/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15246787621;13/06/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15246788661;13/06/2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Lays - Classic;Food;15247269515;13/06/2022;Credit;123;1.5;1;123;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Nature's Bakery Fig Bar - Blueberry;Food;15247279214;13/06/2022;Cash;132;1.5;1;132;1.5;1;1.5;1.5;13/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15249143264;14/06/2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15249269737;14/06/2022;Cash;124;1.25;1;124;1.25;1;1.25;1.25;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15249281771;14/06/2022;Cash;138;2;1;138;2;1;2;2;14/06/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;SunChips Multigrain - Salsa;Food;15249506651;14/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Double Cheese;Food;15250284861;14/06/2022;Cash;123;1.25;1;123;1.25;1;1.25;1.25;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15250545889;14/06/2022;Cash;146;3;1;146;3;1;3;3;14/06/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15250555535;14/06/2022;Cash;132;2;1;132;2;1;2;2;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15250651558;14/06/2022;Cash;146;3;1;146;3;1;3;3;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Oreo Single Server 6 ct;Food;15250674372;14/06/2022;Credit;138;2;1;138;2;1;2;2;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15250691155;14/06/2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15250798217;14/06/2022;Cash;146;3;1;146;3;1;3;3;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15250898447;14/06/2022;Credit;121;1.5;1;121;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15251257380;14/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15251262028;14/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Lays - Classic;Food;15251318308;14/06/2022;Credit;123;1.5;1;123;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15251339925;14/06/2022;Credit;148;3;1;148;3;1;3;3;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pop Corners - Sea Salt;Food;15251363370;14/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15251496823;14/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15251497803;14/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Takis - Hot Chilli Pepper & Lime;Food;15251498771;14/06/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pop Corners - Sea Salt;Food;15251691698;14/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt Original;Food;15251694629;14/06/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Sunkist Soda - Orange;Carbonated;15252283719;14/06/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15252665318;14/06/2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15252664971;14/06/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Munchies Snack mix Flaming Hot;Food;15252665279;14/06/2022;Cash;121;2;1;121;2;1;2;2;14/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15253070508;15/06/2022;Cash;144;3;1;144;3;1;3;3;15/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15253072087;15/06/2022;Cash;112;2;1;112;2;1;2;2;15/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;15253146723;15/06/2022;Credit;148;3.5;1;148;3.5;1;3.5;3.5;15/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;15253810592;15/06/2022;Credit;141;1.5;1;141;1.5;1;1.5;1.5;15/06/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Sea Salt;Food;15253942919;15/06/2022;Credit;114;1.5;1;114;1.5;1;1.5;1.5;15/06/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;15254126802;15/06/2022;Credit;138;2.5;1;138;2.5;1;2.5;5.5;15/06/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;SunChips Multigrain - Salsa;Food;15254443642;15/06/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;15/06/2022;;;;;;;;
